,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,count
3139,6583,6583,SB Edmonton TR @ 32 AV NE,,51.081152,-114.054824,,,0,42
3140,6584,6584,SB Edmonton TR @ 30 AV NE,,51.079309,-114.055184,,,0,41
3141,6585,6585,EB McKenzie Lake BV @ McKenzie Lake WY SE,,50.915759,-113.983717,,,0,81
3142,6586,6586,Woodview Station (NB),,50.941756,-114.11782,,,0,87
3143,6587,6587,WB James McKevitt RD @ Millpark RD SW,,50.92149,-114.084819,,,0,36
3144,6588,6588,NB Evergreen ST @ 200 Shawnee GD SW,,50.9285,-114.0947,,,0,23
3145,6589,6589,EB Shawnee DR @ Shawnee CR SW,,50.92659,-114.083404,,,0,23
3146,6590,6590,EB Shawnessy DR @ Shannon DR SW,,50.911272,-114.081261,,,0,47
3147,6593,6593,WB Shawnessy BV @ Millrise BV SW,,50.91308,-114.074788,,,0,23
3148,6594,6594,SB 4 ST NW @ S. of Highland PL,,51.094105,-114.071642,,,0,48
3149,6600,6600,Edgebrook RI NW Terminal,,51.132461,-114.125697,,,0,38
3150,6602,6602,SB Shawville LI @ Shawville WY SE,,50.899308,-114.066519,,,0,37
3151,6603,6603,SB Nose Hill DR @ Crowfoot RD NW,,51.125726,-114.196897,,,0,29
3152,6604,6604,SB Brisebois DR @ Northmount DR NW,,51.092819,-114.129271,,,0,114
3153,6605,6605,NB Brisebois DR @ Brentwood BV NW,,51.091534,-114.130422,,,0,145
3154,6606,6606,WB 40 AV NW @ 49 ST NW,,51.088331,-114.159099,,,0,96
3155,6607,6607,EB Varsity DR @ Shaganappi TR NW,,51.093124,-114.153877,,,0,38
3156,6608,6608,WB 43 ST NW @ Bowness RD,,51.068853,-114.15631,,,0,30
3157,6609,6609,SB Home RD @ Bowness RD NW,,51.074962,-114.164516,,,0,61
3158,6610,6610,SB 29 ST NW @ 16 AV NW,,51.067796,-114.129293,,,0,37
3159,6611,6611,NB 77 ST NW @ 36 AV NW,,51.08598,-114.199188,,,0,30
3160,6613,6613,NB 29 ST NW @ 15 AV NW,,51.067295,-114.129025,,,0,207
3161,6614,6614,EB 32 AV NW @ 37 ST NW,,51.081359,-114.140606,,,0,34
3162,6615,6615,EB 32 AV NW @ 33 ST NW,,51.081369,-114.133693,,,0,94
3163,6616,6616,EB 40 AV NW @ E. of 49 ST NW,,51.088126,-114.156569,,,0,34
3164,6617,6617,EB 26 AV NE @ 38 ST NE,,51.0778,-113.977459,,,0,43
3165,6618,6618,NB 19 ST NW @ 20 AV NW,,51.070959,-114.106198,,,0,72
3166,6619,6619,NB 7 ST NW @ 20 AV NW,,51.070944,-114.078844,,,0,14
3167,6620,6620,SB 4 ST NW @ 23 AV NW,,51.072922,-114.071652,,,0,62
3168,6621,6621,EB 20 AV NW @ 14 ST NW,,51.070471,-114.094136,,,0,14
3169,6622,6622,EB 24 AV NW @ 5 ST NW,,51.074229,-114.07354,,,0,14
3170,6626,6626,Lions Park LRT Station (EB 14 AV NW),,51.065097,-114.101967,,,0,178
3171,6627,6627,EB 14 AV NW @ 19 ST NW,,51.065074,-114.105624,,,0,100
3172,6628,6628,Lions Park LRT Station (EB 14 AV NW),,51.065114,-114.101923,,,0,28
3173,6629,6629,SB 29 ST NW @ Hospital DR,,51.065925,-114.129652,,,0,238
3174,6631,6631,NB 69 ST NW @ 32 AV NW,,51.081948,-114.187493,,,0,30
3175,6632,6632,NB Erin Woods DR @ Erin Grove BA SE,,51.025161,-113.966038,,,0,63
3176,6633,6633,EB 31 AV NW @ Bowview RD,,51.080576,-114.177567,,,0,29
3177,6635,6635,SB 49 ST NW @ 34 AV NW,,51.082638,-114.158363,,,0,128
3178,6638,6638,SB Bowness RD @ Bowwood DR NW,,51.07976,-114.173233,,,0,89
3179,6639,6639,SB Bowness RD @ 52 ST NW,,51.077121,-114.170481,,,0,118
3180,6641,6641,NB Douglas Woods DR @ Douglasdale BV SE,,50.943417,-114.002363,,,0,33
3181,6642,6642,SB  Douglas Woods DR @ Douglas Woods HL SE,,50.94385,-113.990161,,,0,33
3182,6643,6643,EB Hawkstone DR @ Hawkwood DR NW,,51.135582,-114.180702,,,0,40
3183,6644,6644,NB 26 ST SE @ Dover Ridge DR,,51.01913,-113.998905,,,0,36
3184,6646,6646,WB 14 AV NW @ 14 ST NW,,51.064479,-114.09808,,,0,43
3185,6650,6650,SB Centre ST N @ Laycock DR,,51.094316,-114.062569,,,0,84
3186,6651,6651,SB Centre ST N @ 40 AV N,,51.088284,-114.062612,,,0,87
3187,6652,6652,SB Centre ST N @ 38 AV N,,51.086744,-114.062538,,,0,84
3188,6653,6653,SB Centre ST N @ 36 AV N,,51.084676,-114.062569,,,0,84
3189,6654,6654,SB Centre ST N @ 16 AV N,,51.066302,-114.062705,,,0,92
3190,6655,6655,SB Centre ST N @ 12 AV N,,51.062964,-114.06266,,,0,162
3191,6656,6656,NB Centre ST N @ Samis RD N,,51.055526,-114.062317,,,0,166
3192,6657,6657,NB Centre ST N @ 10 AV N,,51.06186,-114.062402,,,0,166
3193,6658,6658,NB Centre ST N @ 16 AV N,,51.067383,-114.06238,,,0,97
3194,6659,6659,NB Centre ST N @ 36 AV N,,51.085336,-114.062356,,,0,88
3195,6660,6660,NB Centre ST N @ 38 AV N,,51.087503,-114.062347,,,0,88
3196,6661,6661,NB Centre ST N @ 40 AV N,,51.089094,-114.062303,,,0,90
3197,6662,6662,NB Centre ST N @ McKnight BV,,51.096792,-114.062229,,,0,88
3198,6665,6665,SB Sarcee RD @ 40 AV SW,,51.017637,-114.13499,,,0,43
3199,6666,6666,NB Centre ST N @ 8 AV N,,51.060151,-114.062396,,,0,166
3200,6667,6667,SB Falconbridge BV @ Martinwood RD NE,,51.116225,-113.946968,,,0,85
3201,6668,6668,NB Falconridge BV @ 64 AV NE,,51.111321,-113.946563,,,0,81
3202,6669,6669,SB Centre ST S @ 4 AV S,,51.048931,-114.062978,,,0,162
3203,6670,6670,WB 33 AV SW @ Crowchild TR,,51.024928,-114.122402,,,0,84
3204,6674,6674,EB Rundlehorn DR @ 52 ST NE,,51.071525,-113.957523,,,0,58
3205,6675,6675,EB 33 AV SW @ 29 ST SW,,51.024579,-114.127587,,,0,85
3206,6679,6679,WB 33 AV SW @ 18 ST SW,,51.024042,-114.105114,,,0,91
3207,6680,6680,NB 9 ST NE @ 64 AV NE,,51.111642,-114.041168,,,0,40
3208,6681,6681,SB Lake Fraser DR @ S. of Lake Fraser GA SE,,50.93853,-114.067396,,,0,22
3209,6682,6682,WB 64 AV NE @ 9 ST NE,,51.110726,-114.042284,,,0,40
3210,6683,6683,SB Sarcee RD @ 45 AV SW,,51.013202,-114.138985,,,0,43
3211,6684,6684,NB Sarcee RD @ Richardson WY SW,,51.013253,-114.138525,,,0,45
3212,6685,6685,EB 26 AV SE @ 28 ST SE,,51.030456,-113.991283,,,0,36
3213,6686,6686,WB 26 AV SE @ 36 ST SE,,51.030592,-113.982259,,,0,36
3214,6688,6688,SB Radisson DR @ 17 AV SE,,51.038401,-113.986831,,,0,36
3215,6690,6690,SB Edmonton TR @ 16 AV NE,,51.066161,-114.056373,,,0,42
3216,6691,6691,NB Edmonton TR @ Greenview DR NE,,51.091737,-114.052252,,,0,45
3217,6694,6694,WB 46 AV SE @ 12 ST SE,,51.012119,-114.036431,,,0,30
3218,6695,6695,SB 11 ST SE @ 70 AV SE,,50.990683,-114.039964,,,0,67
3219,6696,6696,NB Crowfoot GA @ Crowfoot CR NW,,51.129338,-114.200109,,,0,40
3220,6697,6697,NB 53 ST NW @ Varsity Estates DR,,51.09686,-114.164347,,,0,42
3221,6698,6698,NB 11 ST @ Heritage DR SE,,50.987651,-114.039573,,,0,71
3222,6699,6699,WB Richard RD @ Richardson WY SW,,51.011849,-114.123455,,,0,143
3223,6700,6700,Mount Royal University Station (SB),,51.010988,-114.127572,,,0,143
3224,6702,6702,NB Rundlehorn DR @ 26 AV NE,,51.076514,-113.94086,,,0,58
3225,6704,6704,WB Rundlehorn DR @ 52 ST NE,,51.071756,-113.959135,,,0,43
3226,6705,6705,EB California BV @ 68 ST NE,,51.07252,-113.934313,,,0,58
3227,6706,6706,WB 26 AV NE @ 66 ST NE,,51.076214,-113.938681,,,0,58
3228,6708,6708,SB Edmonton TR @ 25 AV NE,,51.074819,-114.056212,,,0,41
3229,6709,6709,Franklin LRT Station S Lot (WB Radcliffe DR SE),,51.046677,-113.994397,,,0,96
3230,6710,6710,SB Hidden Valley DR @ Hidden Valley GV NW,,51.148649,-114.102296,,,0,43
3231,6712,6712,SB Centre ST S @ 61 AV S,,50.997316,-114.063945,,,0,58
3232,6713,6713,WB 66 AV SE @ Lynnbrook GA,,50.994183,-114.018076,,,0,97
3233,6714,6714,EB 26 AV NE @ Rundlehill DR West leg,,51.078054,-113.96956,,,0,43
3234,6715,6715,EB 26 AV NE @ Rundlehill DR East leg,,51.077114,-113.96558,,,0,43
3235,6716,6716,EB 28 AV NE @ 60 ST NE,,51.077933,-113.946264,,,0,43
3236,6717,6717,WB 28 AV NE @ 60 ST NE,,51.078066,-113.94724,,,0,58
3237,6718,6718,WB 28 AV NE @ 58 ST NE,,51.077424,-113.950333,,,0,58
3238,6721,6721,NB 10 ST NW @ 23 AV NW,,51.072965,-114.084421,,,0,41
3239,6722,6722,WB 21 AV NW @ 12 ST NW,,51.071509,-114.089231,,,0,14
3240,6723,6723,EB 16 AV NW @ 20A ST NW,,51.066846,-114.108624,,,0,69
3241,6724,6724,North Hill Station (EB),,51.066771,-114.105368,,,0,141
3242,6725,6725,SB 19 ST NW @ 16 AV NW,,51.066458,-114.106421,,,0,60
3243,6726,6726,SB 19 ST NW @ 20 AV NW,,51.070127,-114.106392,,,0,60
3244,6727,6727,NB 19 ST NW @ 14 AV NW,,51.065704,-114.106126,,,0,27
3245,6728,6728,EB 20 AV NW @ 10 ST NW,,51.070478,-114.084341,,,0,14
3246,6729,6729,WB 14 AV NW @ 14 ST NW,,51.064479,-114.09808,,,0,13
3247,6730,6730,Lions Park LRT Station (WB 14 AV NW),,51.065272,-114.103555,,,0,41
3248,6731,6731,NB Bowness RD @ 46 AV NW,,51.094436,-114.210861,,,0,85
3249,6732,6732,NB Nose Hill DR @ Silver Springs RD NW,,51.110221,-114.210853,,,0,58
3250,6733,6733,NB Nose Hill DR @ Silvercreek DR NW,,51.114384,-114.208516,,,0,58
3251,6734,6734,NB Nose Hill DR @ Silver Springs BV NW,,51.116611,-114.206109,,,0,86
3252,6735,6735,SB Edmonton TR @ 23 AV NE,,51.073027,-114.056497,,,0,41
3253,6736,6736,WB John Laurie BV @ Nose Hill DR NW,,51.128236,-114.195401,,,0,75
3254,6737,6737,SB Nose Hill DR @ Scenic Acres BV NW,,51.11743,-114.20576,,,0,86
3255,6738,6738,SB Nose Hill DR @ Scenic Acres GA NW,,51.113761,-114.209582,,,0,58
3256,6739,6739,SB 85 ST NW @ 48 AV NW,,51.095466,-114.211084,,,0,84
3257,6741,6741,NB Bowwood DR @ Bowness RD NW,,51.080363,-114.173967,,,0,30
3258,6742,6742,WB Bowness RD @ 73 ST NW,,51.089049,-114.194389,,,0,89
3259,6745,6745,EB Bowness RD @ 77 ST NW,,51.088836,-114.198629,,,0,89
3260,6747,6747,SB Martindale CTrain Station,,51.117778,-113.967428,,,0,146
3261,6748,6748,Brentwood LRT Station,,51.086668,-114.132227,,,0,122
3262,6749,6749,EB Sunridge BV @ 27 ST NE,,51.076807,-113.994073,,,0,38
3263,6750,6750,Brentwood LRT Station NB,,51.086768,-114.132688,,,0,68
3264,6751,6751,Brentwood LRT Station NB,,51.086682,-114.132479,,,0,60
3265,6752,6752,Brentwood LRT Station,,51.086952,-114.132834,,,0,66
3266,6753,6753,NB North Haven DR @ 56 AV NW,,51.103441,-114.085653,,,0,41
3267,6754,6754,NB Home RD @ 46 ST NW,,51.071098,-114.164324,,,0,66
3268,6755,6755,SB Edmonton TR @ 21 AV NE,,51.071143,-114.056317,,,0,42
3269,6758,6758,NB Brentwood RD @ Brentwood Co-Op,,51.087514,-114.131401,,,0,58
3270,6759,6759,WB Brentwood RD @ Brentwood Co-Op Gas,,51.087024,-114.130659,,,0,27
3271,6760,6760,NB 85 ST SW @ Aspen Glen LD,,51.041422,-114.210894,,,0,74
3272,6761,6761,SB 36 ST E @ Memorial DR,,51.050742,-113.981962,,,0,187
3273,6762,6762,SB 12A ST SE @ Highfield CR,,51.009483,-114.035373,,,0,30
3274,6763,6763,SB Brentwood RD @ Brentwood Co-Op NW,,51.086807,-114.130601,,,0,92
3275,6764,6764,NB 85 ST SW @ Aspen Summit BV,,51.043706,-114.210885,,,0,74
3276,6765,6765,Marlborough LRT Station (SB 36 ST NE @ 8 AV NE),,51.058886,-113.982103,,,0,185
3277,6766,6766,NB 52 ST NE @ Madigan DR,,51.062817,-113.958151,,,0,68
3278,6767,6767,NB Crowfoot GA @ Crowfoot CR NW,,51.128144,-114.197565,,,0,104
3279,6768,6768,SB Edmonton TR @ 19 AV NE,,51.069304,-114.056177,,,0,41
3280,6769,6769,WB Hawkwood DR @ Hawkwood RD NW,,51.126588,-114.187454,,,0,36
3281,6770,6770,SB Deer Ridge DR @ Deerpoint RD SE,,50.926114,-114.024298,,,0,33
3282,6771,6771,WB Silver Springs BV @ Silvergrove DR NW,,51.11531,-114.204373,,,0,28
3283,6772,6772,WB 14 AV SW @ Aspen Stone RD,,51.045246,-114.2166,,,0,37
3284,6773,6773,NB Edmonton TR @ 29 AV NE,,51.079142,-114.055009,,,0,45
3285,6774,6774,EB Hawkwood DR @ Hawkwood RD NW,,51.12668,-114.186419,,,0,40
3286,6775,6775,SB Hawkwood DR @ Hawkstone DR NW,,51.135746,-114.181936,,,0,39
3287,6776,6776,SB 93 ST SW @ Aspen Hills WY,,51.044054,-114.222679,,,0,37
3288,6777,6777,SB 36 ST NE @ 26 AV NE,,51.077024,-113.981992,,,0,105
3289,6778,6778,EB 24 AV NW @ 7 ST NW,,51.074235,-114.078451,,,0,14
3290,6780,6780,NB 36 ST NE @ Whitefield DR,,51.088893,-113.981363,,,0,130
3291,6781,6781,WB Hawstone DR @ Hawktree CL NW,,51.135218,-114.171232,,,0,39
3292,6782,6782,EB Hawkstone DR @ Hawkmount GR NW,,51.134829,-114.177832,,,0,40
3293,6785,6785,EB Patina DR @ Patina PL SW,,51.060681,-114.168358,,,0,37
3294,6786,6786,WB Patina DR @ Village HT SW,,51.056797,-114.169523,,,0,37
3295,6787,6787,WB Front ST @ Main Ent. South Health Campus SE,,50.881146,-113.950805,,,0,63
3296,6788,6788,NB Seton WY @ Front ST SE,,50.881033,-113.956424,,,0,68
3297,6789,6789,NB Strathcona BV @ Strathcona DR SW,,51.047447,-114.185347,,,0,37
3298,6792,6792,NB Home RD @ Bowness RD NW,,51.075999,-114.164281,,,0,100
3299,6794,6794,NB Home RD @ 20 AV NW,,51.078789,-114.164325,,,0,84
3300,6795,6795,SB 16 AV NW @ Home RD NW,,51.072074,-114.16375,,,0,95
3301,6796,6796,SB 16 AV NW @ Monterey AV,,51.069154,-114.159817,,,0,29
3302,6797,6797,NB Macleod TR @ 25 AV SE,,51.031112,-114.059412,,,0,25
3303,6798,6798,SB Home RD @ 20 AV NW,,51.077939,-114.164519,,,0,66
3304,6800,6800,EB 34 AV NW @ 50 ST NW,,51.08292,-114.159259,,,0,50
3305,6801,6801,NB Anderson CTrain Station,,50.954258,-114.074394,,,0,153
3306,6802,6802,NB Southland CTrain Station,,50.964452,-114.076631,,,0,156
3307,6803,6803,NB Heritage CTrain Station,,50.979308,-114.073617,,,0,159
3308,6804,6804,NB Chinook CTrain Station,,50.997465,-114.065575,,,0,159
3309,6805,6805,NB 39 Avenue CTrain Station,,51.017819,-114.061238,,,0,159
3310,6806,6806,NB Erlton / Stampede CTrain Staion,,51.031925,-114.058833,,,0,159
3311,6807,6807,NB Victoria Park / Stampede CTrain Station,,51.038395,-114.058209,,,0,159
3312,6808,6808,SB Whitehorn CTrain Station,,51.087007,-113.981828,,,0,156
3313,6809,6809,NB Rundle CTrain Station,,51.07519,-113.981598,,,0,156
3314,6810,6810,NB Marlborough CTrain Station,,51.05899,-113.981582,,,0,156
3315,6811,6811,NB Franklin CTrain Station,,51.04703,-113.994604,,,0,156
3316,6812,6812,EB Barlow - Max Bell CTrain Station,,51.045409,-114.006665,,,0,156
3317,6813,6813,EB Zoo CTrain Station,,51.047263,-114.025497,,,0,156
3318,6814,6814,EB Bridgeland - Memorial CTrain Station,,51.0489,-114.039895,,,0,156
3319,6815,6815,SB Brentwood CTrain Station,,51.086692,-114.131393,,,0,159
3320,6816,6816,NB University CTrain Station,,51.080252,-114.122996,,,0,159
3321,6817,6817,NB Banff Trail CTrain Station,,51.071148,-114.115637,,,0,159
3322,6818,6818,NB Lions Park CTrain Station,,51.065076,-114.103653,,,0,159
3323,6819,6819,NB SAIT / AUArts / Jubilee CTrain Stn,,51.063063,-114.091046,,,0,159
3324,6820,6820,NB Sunnyside CTrain Station,,51.056393,-114.084356,,,0,159
3325,6822,6822,WB City Hall/Bow Valley College(TD Free Fare Zone),,51.046354,-114.05672,,,0,315
3326,6823,6823,WB 1 Street SW Station (TD Free Fare Zone),,51.046574,-114.064383,,,0,315
3327,6824,6824,WB 4 Street SW Station (TD Free Fare Zone),,51.046803,-114.072416,,,0,315
3328,6825,6825,WB 7 Street SW Station (TD Free Fare Zone),,51.046969,-114.077971,,,0,315
3329,6827,6827,EB 8 Street SW Station (TD Free Fare Zone),,51.046916,-114.079953,,,0,315
3330,6828,6828,EB 6 Street SW Station (TD Free Fare Zone),,51.046765,-114.074858,,,0,315
3331,6829,6829,EB 3 Street SW Station (TD Free Fare Zone),,51.046606,-114.068904,,,0,315
3332,6830,6830,EB Centre Street Station (TD Free Fare Zone),,51.046378,-114.061241,,,0,315
3333,6831,6831,EB City Hall/Bow Valley College(TD Free Fare Zone),,51.046255,-114.056726,,,0,315
3334,6832,6832,EB Aspen Hills DR @ Aspen Hills WY SW,,51.041738,-114.219939,,,0,37
3335,6833,6833,Brentwood LRT Station NB,,51.086845,-114.132869,,,0,38
3336,6834,6834,WB Citadel DR @ Citadel Meadow GV NW,,51.148141,-114.172615,,,0,39
3337,6835,6835,WB Citadel DR @ 400 Citadel Meadow BA NW,,51.149109,-114.177332,,,0,39
3338,6836,6836,WB Arbour Lake WY @ Nose Hill DR NW,,51.137786,-114.185601,,,0,39
3339,6837,6837,NB Edmonton TR @ 27 AV NE,,51.077371,-114.055379,,,0,46
3340,6838,6838,SB Arbour Lake WY @ Arbour Glen CL NW,,51.136264,-114.191498,,,0,77
3341,6839,6839,NB Arbour Lake WY @ Arbour Cliff CL NW,,51.1356,-114.191567,,,0,77
3342,6840,6840,NB Arbour Lake WY @ Arbour Lake PL NW,,51.136924,-114.190514,,,0,77
3343,6841,6841,NB Edmonton TR @ 32 AV NE,,51.081325,-114.054528,,,0,46
3344,6842,6842,SB Crowfoot Cl @ Crowfoot WY NW,,51.125393,-114.207454,,,0,151
3345,6843,6843,SB Evergreen ST @ Shawnee DR SW,,50.929324,-114.094919,,,0,22
3346,6844,6844,NB Nose Hill DR @ Hawkstone DR NW,,51.137855,-114.184338,,,0,39
3347,6845,6845,SB Citadel DR @ Citadel Pass CR NW,,51.14163,-114.178246,,,0,39
3348,6846,6846,Brentwood LRT Station NB,,51.086522,-114.132082,,,0,123
3349,6847,6847,WB Laguna WY @ Catalina BV NE,,51.084194,-113.931856,,,0,48
3350,6848,6848,SB 18 ST NW @ 8 AV NW,,51.05932,-114.102599,,,0,14
3351,6850,6850,EB Richardson WY @ W. of Richard RD SW,,51.013911,-114.12722,,,0,58
3352,6851,6851,NB Northland DR @ N. of Northmount DR NW,,51.09838,-114.141083,,,0,121
3353,6853,6853,SB Crowfoot CL @ Crowfoot WY NW,,51.125339,-114.207525,,,0,38
3354,6854,6854,SB Sunpark DR @ Sun Valley BV SE,,50.905758,-114.055386,,,0,85
3355,6855,6855,EB 5 AV SW @ 7 ST SW,,51.048763,-114.078857,,,0,101
3356,6856,6856,EB Richmond RD @ 32 ST SW,,51.024661,-114.133472,,,0,40
3357,6857,6857,SB Edgepark BV @ S. of Country Hills BV NW,,51.137854,-114.157159,,,0,75
3358,6858,6858,WB 26 AV NE @ 52 ST NE,,51.076345,-113.957463,,,0,58
3359,6859,6859,NB Sarcee RD @ Tommy Prince RD SW,,51.021611,-114.130686,,,0,45
3360,6863,6863,WB Shawnessy BV @ W. of Shawnessy DR SW,,50.913682,-114.078335,,,0,23
3361,6864,6864,Brentwood LRT Station EB,,51.087094,-114.133125,,,0,56
3362,6865,6865,EB Riverglen DR @ 21 ST SE,,50.973588,-114.00874,,,0,60
3363,6866,6866,SB Stewart GR @ S. of Richmond RD SW,,51.015639,-114.168851,,,0,174
3364,6869,6869,WB Sierra Morena BV @ Sierra Morina RD SW,,51.020489,-114.184913,,,0,37
3365,6870,6870,SB Sierra Morena BV @ Sierra Morena WY SW,,51.019646,-114.186176,,,0,37
3366,6871,6871,SB Coventry DR @ Coverton GA NE,,51.163558,-114.042851,,,0,8
3367,6872,6872,SB Sierra Morena BV @ Sierra Morena PA SW,,51.014184,-114.185323,,,0,37
3368,6873,6873,SB Sierra Morena BV @ Sierra Morena CO SW,,51.016268,-114.185953,,,0,37
3369,6874,6874,EB Nose Hill DR @ 87 ST NW,,51.104521,-114.216225,,,0,30
3370,6875,6875,SB 87 ST NW @ Nose Hill DR,,51.104324,-114.217409,,,0,29
3371,6879,6879,EB 64 AV NE @ Hunterhorn RD,,51.110478,-114.053145,,,0,38
3372,6880,6880,WB 64 AV NE @ Hunterhorn RD,,51.110696,-114.053931,,,0,40
3373,6882,6882,WB Beddington BV @ Beddington DR NE,,51.125264,-114.063438,,,0,39
3374,6885,6885,NB Edgevalley DR @ Edgemont BV NW,,51.12765,-114.14485,,,0,38
3375,6886,6886,WB  Edgevalley DR @ Edgevalley CI NW,,51.129542,-114.146806,,,0,38
3376,6887,6887,NB  Edgevalley DR @ Edgeview DR NW,,51.131125,-114.147895,,,0,38
3377,6888,6888,SB Edgevalley DR @ Edgeview DR NW,,51.130273,-114.148019,,,0,40
3378,6889,6889,SB  Edgevalley DR @ Edgeview DR NW,,51.128753,-114.145797,,,0,40
3379,6890,6890,EB Edgevalley WY @ E. of Edgevalley DR NW,,51.131883,-114.144689,,,0,38
3380,6891,6891,WB Edgevalley WY @ E. of Edgevalley DR NW,,51.131983,-114.145483,,,0,40
3381,6892,6892,EB Aspen DR @ Lilac WY NW,,51.088823,-114.215383,,,0,34
3382,6893,6893,EB Edgevalley WY @ Edgevalley CL NW,,51.134365,-114.138417,,,0,38
3383,6894,6894,WB Edgevalley WY @ Edgevalley CL NW,,51.13394,-114.139801,,,0,40
3384,6895,6895,EB Edgebrook RI @ Edgebrook DR NW,,51.134333,-114.133458,,,0,37
3385,6896,6896,SB  Edgebrook RI @ Edgevalley WY NW,,51.134377,-114.134499,,,0,38
3386,6897,6897,EB  Edgebrook RI @ Edgebrook CI NW,,51.13251,-114.129525,,,0,37
3387,6898,6898,NB Edgemont DR @ Edgemont HL NW,,51.113973,-114.147208,,,0,37
3388,6899,6899,WB Edgemont DR @ Edgemont RD NW,,51.117096,-114.149488,,,0,37
3389,6900,6900,EB Edgemont DR @ Edgemont BV NW,,51.117083,-114.152261,,,0,38
3390,6901,6901,SB Edgemont DR @ Edgemont RD NW,,51.116583,-114.14872,,,0,38
3391,6902,6902,NB 51 ST SW @ Glenbrook Villas,,51.029496,-114.160903,,,0,47
3392,6903,6903,SB 4 ST SW @ 52 AV SW,,51.006558,-114.07163,,,0,26
3393,6904,6904,SB 4 ST SW @ 55 AV SW,,51.00448,-114.071647,,,0,26
3394,6905,6905,SB Macleod TR @ 58 AV SW,,51.000859,-114.071804,,,0,50
3395,6906,6906,WB Sandarac DR @ E. of 14 ST NW,,51.140531,-114.107551,,,0,19
3396,6908,6908,SB Coventry DR @ Coverdale RD NE,,51.161425,-114.043517,,,0,8
3397,6909,6909,SB 18 ST SE @ Riverview CL,,50.969754,-114.015325,,,0,98
3398,6910,6910,EB 21 ST SE @ River Rock CR,,50.966417,-114.01252,,,0,60
3399,6911,6911,NB 21 ST SE @ River Rock RD,,50.968762,-114.009933,,,0,60
3400,6912,6912,NB 21 ST SE @ River Rock CI,,50.971388,-114.008895,,,0,60
3401,6913,6913,WB Bow TR @ 40 ST SW,,51.04636,-114.144632,,,0,38
3402,6914,6914,WB 50 AV SW @ 4 ST SW,,51.008796,-114.071233,,,0,26
3403,6915,6915,SB Ogden RD @ Millican RD SE,,51.000564,-114.01081,,,0,39
3404,6916,6916,NB Lake Fraser DR @ N. of Canyon Meadows DR SE,,50.931231,-114.065301,,,0,96
3405,6917,6917,NB Lake Fraser DR @ S. of Canyon Meadows  LRT Stn,,50.934552,-114.065901,,,0,96
3406,6918,6918,WB Citadel WY @ Citadel Meadow PT NW,,51.146933,-114.187446,,,0,39
3407,6921,6921,WB Coventry Hills WY @ Covebrook GA NE,,51.169051,-114.058066,,,0,48
3408,6922,6922,EB Applewood DR @ 68 ST SE,,51.045468,-113.934203,,,0,77
3409,6923,6923,NB Applewood DR @ Applewood WY SE,,51.046877,-113.931342,,,0,39
3410,6924,6924,EB Applewood DR @ Appleridge GR SE,,51.049242,-113.927546,,,0,39
3411,6925,6925,SB Applewood DR @ Appleside CL SE,,51.048249,-113.925685,,,0,39
3412,6926,6926,SB Applewood DR @ Appleburn CL SE,,51.046497,-113.925787,,,0,39
3413,6927,6927,SB Applewood DR @ Applemont CL SE,,51.044349,-113.925858,,,0,39
3414,6928,6928,WB Applewood DR @ Applestone PA SE,,51.042305,-113.927135,,,0,39
3415,6929,6929,NB Harvest Hills DR @ Harvest Park RD NE,,51.149761,-114.060023,,,0,43
3416,6930,6930,EB Sierra Morena BV @ Sierra Madre CR SW,,51.013229,-114.176683,,,0,37
3417,6931,6931,SB Bowness RD @ 44 ST NW,,51.069915,-114.157072,,,0,55
3418,6932,6932,SB 52 ST SE @ 8 AV SE,,51.044668,-113.958613,,,0,73
3419,6933,6933,SB Coventry DR @ Coverdale RD NE,,51.159476,-114.043656,,,0,8
3420,6934,6934,WB Applewood DR @ Appletree CR SE,,51.042544,-113.93247,,,0,39
3421,6935,6935,EB Citadel WY@ Citadel Meadow GD NW,,51.146772,-114.186341,,,0,39
3422,6936,6936,NB Citadel DR @ Citadel WY NW,,51.146935,-114.18154,,,0,39
3423,6938,6938,SB Sunlake RD @ Sunmeadows RD SE,,50.8948,-114.04507,,,0,53
3424,6939,6939,EB Sunlake RD @ W. Leg Sunmeadows CR SE,,50.893674,-114.041813,,,0,53
3425,6940,6940,NB Sunlake RD @ E. Leg Sunmeadows CR SE,,50.893684,-114.037987,,,0,53
3426,6941,6941,NB Sunlake RD @ Sunlake LI SE,,50.896298,-114.038191,,,0,53
3427,6942,6942,WB Sunmills DR @ Sunset WY SE,,50.898198,-114.037544,,,0,53
3428,6943,6943,SB  Sunlake RD @ Sunmills DR SE,,50.897539,-114.038524,,,0,53
3429,6944,6944,SB  Sunlake RD @ Sunlake LI SE,,50.895549,-114.038423,,,0,53
3430,6945,6945,WB  Sunlake RD @  E. of Sunmeadows CR SE,,50.893846,-114.038318,,,0,53
3431,6946,6946,WB Sunlake RD @ Sunmeadows CR SE,,50.893863,-114.042882,,,0,53
3432,6947,6947,NB Sunlake RD @ Sunmeadows RD SE,,50.895467,-114.0448,,,0,53
3433,6948,6948,WB Douglasdale BV @ Douglasview BV SE,,50.940868,-113.991735,,,0,39
3434,6949,6949,WB Douglasdale BV @ Douglas Woods RI SE,,50.942346,-113.996751,,,0,39
